iso2,year,gender,age_group,frequency
AN,1997,f,35-44,2
AN,1997,f,45-54,1
AN,1997,f,55-64,1
AN,1997,f,65+,1
AN,1998,m,0-14,0
AN,1998,m,15-24,0
AN,1998,m,25-34,0
AN,1998,m,35-44,0
AN,1998,m,45-54,0
AN,1998,m,55-64,1
AN,1998,m,65+,2
AN,1998,f,0-14,0
AN,1998,f,15-24,1
AN,1998,f,25-34,0
AN,1998,f,35-44,2
AN,1998,f,45-54,1
AN,1998,f,55-64,0
AN,1998,f,65+,0
AN,1999,m,0-14,0
AN,1999,m,15-24,0
AN,1999,m,25-34,1
AN,1999,m,35-44,0
AN,1999,m,45-54,1
AN,1999,m,55-64,0
AN,1999,m,65+,0
AN,1999,f,0-14,0
AN,1999,f,15-24,1
AN,1999,f,25-34,1
AN,1999,f,35-44,0
AN,1999,f,45-54,0
AN,1999,f,55-64,0
AN,1999,f,65+,0
AN,2000,m,0-14,0
AN,2000,m,15-24,0
AN,2000,m,25-34,1
AN,2000,m,35-44,2
AN,2000,m,45-54,0
AN,2000,m,55-64,0
AN,2000,m,65+,0
AN,2000,f,0-14,0
AN,2000,f,15-24,0
AN,2000,f,25-34,1
AN,2000,f,35-44,0
AN,2000,f,45-54,0
AN,2000,f,55-64,1
AN,2000,f,65+,0
AN,2001,m,0-14,0
AN,2001,m,15-24,0
AN,2001,m,25-34,1
AN,2001,m,35-44,5
AN,2001,m,45-54,0
AN,2001,m,55-64,0
AN,2001,m,65+,0
AN,2001,f,0-14,0
AN,2001,f,15-24,0
AN,2001,f,25-34,1
AN,2001,f,35-44,0
AN,2001,f,45-54,0
AN,2001,f,55-64,1
AN,2001,f,65+,0
AN,2002,m,0-14,0
AN,2002,m,15-24,1
AN,2002,m,25-34,1
AN,2002,m,35-44,3
AN,2002,m,45-54,2
AN,2002,m,55-64,3
AN,2002,m,65+,1
AN,2002,f,0-14,0
AN,2002,f,15-24,1
AN,2002,f,25-34,0
AN,2002,f,35-44,0
AN,2002,f,45-54,1
AN,2002,f,55-64,0
AN,2002,f,65+,1
AN,2003,m,0-14,0
AN,2003,m,15-24,0
AN,2003,m,25-34,2
AN,2003,m,35-44,1
AN,2003,m,45-54,0
AN,2003,m,55-64,0
AN,2003,m,65+,3
AN,2003,f,0-14,0
AN,2003,f,15-24,0
AN,2003,f,25-34,1
AN,2003,f,35-44,1
AN,2003,f,45-54,0
AN,2003,f,55-64,1
AN,2003,f,65+,0
AN,2004,m,0-14,1
AN,2004,m,15-24,1
AN,2004,m,25-34,0
AN,2004,m,35-44,4
AN,2004,m,45-54,3
AN,2004,m,55-64,0
AN,2004,m,65+,1
AN,2004,f,0-14,0
AN,2004,f,15-24,0
AN,2004,f,35-44,1
AN,2004,f,45-54,0
AN,2004,f,55-64,0
AN,2004,f,65+,0
AN,2006,m,0-4,0
AN,2006,m,5-14,0
AN,2006,m,0-14,0
AN,2006,m,15-24,0
AN,2006,m,25-34,0
AN,2006,m,35-44,2
AN,2006,m,45-54,1
AN,2006,m,55-64,1
AN,2006,m,65+,0
AN,2006,f,0-4,0
AN,2006,f,5-14,1
AN,2006,f,0-14,1
AN,2006,f,15-24,0
AN,2006,f,25-34,0
AN,2006,f,35-44,0
AN,2006,f,45-54,0
AN,2006,f,55-64,0
AN,2006,f,65+,0
AO,1995,m,0-14,386
AO,1995,m,15-24,724
AO,1995,m,25-34,562
AO,1995,m,35-44,346
AO,1995,m,45-54,224
AO,1995,m,55-64,155
AO,1995,m,65+,14
AO,1995,f,0-14,371
AO,1995,f,15-24,707
AO,1995,f,25-34,443
AO,1995,f,35-44,264
AO,1995,f,45-54,248
AO,1995,f,55-64,130
AO,1995,f,65+,18
AO,1996,m,0-14,360
AO,1996,m,15-24,1036
AO,1996,m,25-34,926
AO,1996,m,35-44,1027
AO,1996,m,45-54,469
AO,1996,m,55-64,272
AO,1996,m,65+,169
AO,1996,f,0-14,388
AO,1996,f,15-24,1066
AO,1996,f,25-34,963
AO,1996,f,35-44,615
AO,1996,f,45-54,370
AO,1996,f,55-64,242
AO,1996,f,65+,113
AO,1997,m,0-14,419
AO,1997,m,15-24,913
AO,1997,m,25-34,1026
AO,1997,m,35-44,819
AO,1997,m,45-54,507
AO,1997,m,55-64,304
AO,1997,m,65+,193
AO,1997,f,0-14,431
AO,1997,f,15-24,1165
AO,1997,f,25-34,1007
AO,1997,f,35-44,627
AO,1997,f,45-54,411
AO,1997,f,55-64,234
AO,1997,f,65+,145
AO,1998,m,0-14,240
AO,1998,m,15-24,915
AO,1998,m,25-34,950
AO,1998,m,35-44,839
AO,1998,m,45-54,470
AO,1998,m,55-64,219
AO,1998,m,65+,135
AO,1998,f,0-14,297
AO,1998,f,15-24,1084
AO,1998,f,25-34,970
AO,1998,f,35-44,623
AO,1998,f,45-54,319
AO,1998,f,55-64,169
AO,1998,f,65+,92
AO,1999,m,0-14,391
AO,1999,m,15-24,1134
AO,1999,m,25-34,1237
AO,1999,m,35-44,973
AO,1999,m,45-54,518
AO,1999,m,55-64,314
AO,1999,m,65+,234
AO,1999,f,0-14,459
AO,1999,f,15-24,1197
AO,1999,f,25-34,1157
AO,1999,f,35-44,743
AO,1999,f,45-54,474
AO,1999,f,55-64,217
AO,1999,f,65+,194
AO,2000,m,0-14,186
AO,2000,m,15-24,999
AO,2000,m,25-34,1003
AO,2000,m,35-44,912
AO,2000,m,45-54,482
AO,2000,m,55-64,312
AO,2000,m,65+,194
AO,2000,f,0-14,247
AO,2000,f,15-24,1142
AO,2000,f,25-34,1091
AO,2000,f,35-44,844
AO,2000,f,45-54,417
AO,2000,f,55-64,200
AO,2000,f,65+,120
AO,2001,m,0-14,230
AO,2001,m,15-24,892
AO,2001,m,25-34,752
AO,2001,m,35-44,648
AO,2001,m,45-54,420
AO,2001,m,55-64,197
AO,2001,m,65+,173
AO,2001,f,0-14,279
AO,2001,f,15-24,993
AO,2001,f,25-34,869
AO,2001,f,35-44,647
AO,2001,f,45-54,323
AO,2001,f,55-64,200
AO,2001,f,65+,182
AO,2002,m,0-14,435
AO,2002,m,15-24,2223
AO,2002,m,25-34,2292
AO,2002,m,35-44,1915
AO,2002,m,45-54,1187
AO,2002,m,55-64,624
AO,2002,m,65+,444
AO,2002,f,0-14,640
AO,2002,f,15-24,2610
AO,2002,f,25-34,2208
AO,2002,f,35-44,1600
AO,2002,f,45-54,972
AO,2002,f,55-64,533
AO,2002,f,65+,305
AO,2003,m,0-14,409
AO,2003,m,15-24,2355
AO,2003,m,25-34,2598
AO,2003,m,35-44,1908
AO,2003,m,45-54,1090
AO,2003,m,55-64,512
AO,2003,m,65+,361
AO,2003,f,0-14,591
AO,2003,f,15-24,3078
AO,2003,f,25-34,2641
AO,2003,f,35-44,1747
AO,2003,f,45-54,1157
AO,2003,f,55-64,395
AO,2003,f,65+,129
AO,2004,m,0-14,554
AO,2004,m,15-24,2684
AO,2004,m,25-34,2659
AO,2004,m,35-44,1998
AO,2004,m,45-54,1196
AO,2004,m,55-64,561
AO,2004,m,65+,321
AO,2004,f,0-14,733
AO,2004,f,15-24,3198
AO,2004,f,25-34,2772
AO,2004,f,35-44,1854
AO,2004,f,45-54,1029
AO,2004,f,55-64,505
AO,2004,f,65+,269
AO,2005,m,0-14,520
AO,2005,m,15-24,2549
AO,2005,m,25-34,2797
AO,2005,m,35-44,1918
AO,2005,m,45-54,1255
AO,2005,m,55-64,665
AO,2005,m,65+,461
AO,2005,f,0-14,704
AO,2005,f,15-24,2926
AO,2005,f,25-34,2682
AO,2005,f,35-44,1797
AO,2005,f,45-54,1138
AO,2005,f,55-64,581
AO,2005,f,65+,417
AO,2006,m,0-14,540
AO,2006,m,15-24,2632
AO,2006,m,25-34,3049
AO,2006,m,35-44,2182
AO,2006,m,45-54,1397
AO,2006,m,55-64,729
AO,2006,m,65+,428
AO,2006,f,0-14,689
AO,2006,f,15-24,2851
AO,2006,f,25-34,2892
AO,2006,f,35-44,1990
AO,2006,f,45-54,1223
AO,2006,f,55-64,583
AO,2006,f,65+,314
AO,2007,m,0-14,484
AO,2007,m,15-24,2824
AO,2007,m,25-34,3197
AO,2007,m,35-44,2255
AO,2007,m,45-54,1357
AO,2007,m,55-64,699
AO,2007,m,65+,465
AO,2007,f,0-14,703
AO,2007,f,15-24,2943
AO,2007,f,25-34,2721
AO,2007,f,35-44,1812
AO,2007,f,45-54,1041
AO,2007,f,55-64,554
AO,2007,f,65+,367
AO,2008,m,0-14,367
AO,2008,m,15-24,2970
AO,2008,m,25-34,3493
AO,2008,m,35-44,2418
AO,2008,m,45-54,1480
AO,2008,m,55-64,733
AO,2008,m,65+,420
AO,2008,m,unknown,0
AO,2008,f,0-14,512
AO,2008,f,15-24,3199
AO,2008,f,25-34,2786
AO,2008,f,35-44,2082
AO,2008,f,45-54,1209
AO,2008,f,55-64,556
AO,2008,f,65+,337
AO,2008,f,unknown,0
AR,1996,m,0-14,113
AR,1996,m,15-24,611
AR,1996,m,25-34,535
AR,1996,m,35-44,338
AR,1996,m,45-54,276
AR,1996,m,55-64,230
AR,1996,m,65+,286
AR,1996,f,0-14,107
AR,1996,f,15-24,643
AR,1996,f,25-34,591
AR,1996,f,35-44,528
AR,1996,f,45-54,546
AR,1996,f,55-64,520
AR,1996,f,65+,463
AR,1997,m,0-14,96
AR,1997,m,15-24,580
AR,1997,m,25-34,600
AR,1997,m,35-44,523
AR,1997,m,45-54,489
AR,1997,m,55-64,417
AR,1997,m,65+,393
AR,1997,f,0-14,133
AR,1997,f,15-24,566
AR,1997,f,25-34,511
AR,1997,f,35-44,336
AR,1997,f,45-54,240
AR,1997,f,55-64,199
AR,1997,f,65+,234
AR,1998,m,0-14,84
AR,1998,m,15-24,578
AR,1998,m,25-34,571
AR,1998,m,35-44,463
AR,1998,m,45-54,476
AR,1998,m,55-64,387
AR,1998,m,65+,370
AR,1998,f,0-14,94
AR,1998,f,15-24,558
AR,1998,f,25-34,498
AR,1998,f,35-44,271
AR,1998,f,45-54,229
AR,1998,f,55-64,207
AR,1998,f,65+,276
AR,1999,m,0-14,90
AR,1999,m,15-24,490
AR,1999,m,25-34,546
AR,1999,m,35-44,435
AR,1999,m,45-54,464
AR,1999,m,55-64,384
AR,1999,m,65+,380
AR,1999,f,0-14,108
AR,1999,f,15-24,502
AR,1999,f,25-34,442
AR,1999,f,35-44,292
AR,1999,f,45-54,210
AR,1999,f,55-64,177
AR,1999,f,65+,249
AR,2000,m,0-14,97
AR,2000,m,15-24,278
AR,2000,m,25-34,594
AR,2000,m,35-44,402
AR,2000,m,45-54,419
AR,2000,m,55-64,368
AR,2000,m,65+,330
AR,2000,f,0-14,121
AR,2000,f,15-24,544
AR,2000,f,25-34,479
AR,2000,f,35-44,262
AR,2000,f,45-54,230
AR,2000,f,55-64,179
AR,2000,f,65+,216
AR,2001,m,0-14,78
AR,2001,m,15-24,682
AR,2001,m,25-34,611
AR,2001,m,35-44,495
AR,2001,m,45-54,471
AR,2001,m,55-64,404
AR,2001,m,65+,436
AR,2001,f,0-14,85
AR,2001,f,15-24,674
AR,2001,f,25-34,561
AR,2001,f,35-44,303
AR,2001,f,45-54,242
AR,2001,f,55-64,215
AR,2001,f,65+,249
AR,2002,m,0-14,70
AR,2002,m,15-24,612
AR,2002,m,25-34,658
AR,2002,m,35-44,463
AR,2002,m,45-54,477
AR,2002,m,55-64,389
AR,2002,m,65+,399
AR,2002,f,0-14,117
AR,2002,f,15-24,622
AR,2002,f,25-34,580
AR,2002,f,35-44,301
AR,2002,f,45-54,237
AR,2002,f,55-64,203
AR,2002,f,65+,255
AR,2003,m,0-14,89
AR,2003,m,15-24,574
AR,2003,m,25-34,565
AR,2003,m,35-44,413
AR,2003,m,45-54,461
AR,2003,m,55-64,366
AR,2003,m,65+,405
AR,2003,f,0-14,99
AR,2003,f,15-24,516
AR,2003,f,25-34,513
AR,2003,f,35-44,294
AR,2003,f,45-54,241
AR,2003,f,55-64,192
AR,2003,f,65+,231
AR,2004,m,0-14,64
AR,2004,m,15-24,588
AR,2004,m,25-34,543
AR,2004,m,35-44,399
AR,2004,m,45-54,387
AR,2004,m,55-64,332
AR,2004,m,65+,345
AR,2004,f,0-14,98
AR,2004,f,15-24,519
AR,2004,f,25-34,477
AR,2004,f,35-44,271
AR,2004,f,45-54,237
AR,2004,f,55-64,169
AR,2004,f,65+,237
AR,2005,m,0-14,64
AR,2005,m,15-24,621
AR,2005,m,25-34,530
AR,2005,m,35-44,358
AR,2005,m,45-54,384
AR,2005,m,55-64,340
AR,2005,m,65+,348
AR,2005,f,0-14,90
AR,2005,f,15-24,530
AR,2005,f,25-34,474
AR,2005,f,35-44,290
AR,2005,f,45-54,198
AR,2005,f,55-64,169
AR,2005,f,65+,240
AR,2006,m,0-4,19
AR,2006,m,5-14,48
AR,2006,m,0-14,67
AR,2006,m,15-24,519
AR,2006,m,25-34,484
AR,2006,m,35-44,360
AR,2006,m,45-54,351
AR,2006,m,55-64,346
AR,2006,m,65+,321
AR,2006,f,0-4,18
AR,2006,f,5-14,56
AR,2006,f,0-14,74
AR,2006,f,15-24,438
AR,2006,f,25-34,437
AR,2006,f,35-44,235
AR,2006,f,45-54,197
AR,2006,f,55-64,173
AR,2006,f,65+,213
AR,2007,m,0-4,14
AR,2007,m,5-14,63
AR,2007,m,0-14,77
AR,2007,m,15-24,656
AR,2007,m,25-34,623
AR,2007,m,35-44,401
AR,2007,m,45-54,415
AR,2007,m,55-64,389
AR,2007,m,65+,324
AR,2007,f,0-4,14
AR,2007,f,5-14,56
AR,2007,f,0-14,70
AR,2007,f,15-24,558
AR,2007,f,25-34,500
AR,2007,f,35-44,246
AR,2007,f,45-54,217
AR,2007,f,55-64,172
AR,2007,f,65+,246
AR,2008,m,0-4,11
AR,2008,m,5-14,58
AR,2008,m,0-14,69
AR,2008,m,15-24,633
AR,2008,m,25-34,611
AR,2008,m,35-44,390
AR,2008,m,45-54,416
AR,2008,m,55-64,364
AR,2008,m,65+,295
AR,2008,m,unknown,30
AR,2008,f,0-4,5
AR,2008,f,5-14,61
AR,2008,f,0-14,66
AR,2008,f,15-24,536
AR,2008,f,25-34,506
AR,2008,f,35-44,252
AR,2008,f,45-54,221
AR,2008,f,55-64,157
AR,2008,f,65+,204
AR,2008,f,unknown,8
AS,1997,m,0-14,1
AS,1997,m,15-24,0
AS,1997,m,25-34,0
AS,1997,m,35-44,1
AS,1997,m,45-54,1
AS,1997,m,55-64,1
AS,1997,m,65+,1
AS,1997,f,0-14,0
AS,1997,f,15-24,0
AS,1997,f,25-34,0
AS,1997,f,35-44,0
AS,1997,f,45-54,1
AS,1997,f,55-64,0
AS,1997,f,65+,0
AS,2000,m,45-54,1
AS,2000,m,55-64,1
AS,2000,f,45-54,1
AS,2001,f,35-44,1
AS,2001,f,55-64,1
AS,2002,m,55-64,1
AS,2003,m,55-64,1
AS,2003,f,45-54,1
AS,2004,m,55-64,2
AS,2004,f,45-54,1
AS,2005,f,25-34,1
AS,2005,f,45-54,2
AS,2006,f,25-34,1
AS,2006,f,45-54,2
AT,1995,m,0-14,4
AT,1995,m,15-24,37
AT,1995,m,25-34,95
AT,1995,m,35-44,82
AT,1995,m,45-54,89
AT,1995,m,55-64,71
AT,1995,m,65+,73
AT,1995,f,0-14,6
AT,1995,f,15-24,22
AT,1995,f,25-34,52
AT,1995,f,35-44,32
AT,1995,f,45-54,21
AT,1995,f,55-64,18
AT,1995,f,65+,59
AT,1997,m,0-14,24
AT,1997,m,15-24,59
AT,1997,m,25-34,117
AT,1997,m,35-44,170
AT,1997,m,45-54,168
AT,1997,m,55-64,122
AT,1997,m,65+,185
AT,1997,f,0-14,33
AT,1997,f,15-24,41
AT,1997,f,25-34,93
AT,1997,f,35-44,62
AT,1997,f,45-54,52
AT,1997,f,55-64,52
AT,1997,f,65+,172
AT,1999,m,0-14,0
AT,1999,m,15-24,13
AT,1999,m,25-34,40
AT,1999,m,35-44,54
AT,1999,m,45-54,52
AT,1999,m,55-64,37
AT,1999,m,65+,49
AT,1999,f,0-14,0
AT,1999,f,15-24,10
AT,1999,f,25-34,16
AT,1999,f,35-44,18
AT,1999,f,45-54,6
AT,1999,f,55-64,2
AT,1999,f,65+,26
AT,2000,m,0-14,1
AT,2000,m,15-24,17
AT,2000,m,25-34,30
AT,2000,m,35-44,59
AT,2000,m,45-54,42
AT,2000,m,55-64,23
AT,2000,m,65+,41
AT,2000,f,0-14,1
AT,2000,f,15-24,11
AT,2000,f,25-34,22
AT,2000,f,35-44,12
AT,2000,f,45-54,11
AT,2000,f,55-64,6
AT,2000,f,65+,22
AT,2001,m,0-14,1
AT,2001,m,15-24,15
AT,2001,m,25-34,27
AT,2001,m,35-44,39
AT,2001,m,45-54,37
AT,2001,m,55-64,37
AT,2001,m,65+,27
AT,2001,f,0-14,1
AT,2001,f,15-24,8
AT,2001,f,25-34,13
AT,2001,f,35-44,15
AT,2001,f,45-54,4
AT,2001,f,55-64,6
AT,2001,f,65+,18
AT,2002,m,0-14,1
AT,2002,m,15-24,8
AT,2002,m,25-34,14
AT,2002,m,35-44,32
AT,2002,m,45-54,43
AT,2002,m,55-64,20
AT,2002,m,65+,25
AT,2002,f,0-14,0
AT,2002,f,15-24,8
AT,2002,f,25-34,13
AT,2002,f,35-44,7
AT,2002,f,45-54,5
AT,2002,f,55-64,7
AT,2002,f,65+,21
AT,2003,m,0-14,0
AT,2003,m,15-24,19
AT,2003,m,25-34,31
AT,2003,m,35-44,37
AT,2003,m,45-54,43
AT,2003,m,55-64,19
AT,2003,m,65+,28
AT,2003,f,0-14,2
AT,2003,f,15-24,10
AT,2003,f,25-34,25
AT,2003,f,35-44,12
AT,2003,f,45-54,7
AT,2003,f,55-64,4
AT,2003,f,65+,12
AT,2004,m,0-14,1
AT,2004,m,15-24,19
AT,2004,m,25-34,19
AT,2004,m,35-44,38
AT,2004,m,45-54,27
AT,2004,m,55-64,24
AT,2004,m,65+,21
AT,2004,f,0-14,0
AT,2004,f,15-24,12
AT,2004,f,25-34,15
AT,2004,f,35-44,9
AT,2004,f,45-54,3
AT,2004,f,55-64,3
AT,2004,f,65+,16
AT,2005,m,0-4,1
AT,2005,m,5-14,0
AT,2005,m,0-14,1
AT,2005,m,15-24,32
AT,2005,m,25-34,23
AT,2005,m,35-44,22
AT,2005,m,45-54,41
AT,2005,m,55-64,24
AT,2005,m,65+,30
AT,2005,m,unknown,0
AT,2005,f,0-4,0
AT,2005,f,5-14,0
AT,2005,f,0-14,0
AT,2005,f,15-24,13
AT,2005,f,25-34,11
AT,2005,f,35-44,8
AT,2005,f,45-54,3
AT,2005,f,55-64,5
AT,2005,f,65+,10
AT,2005,f,unknown,0
AT,2006,m,0-4,0
AT,2006,m,5-14,1
AT,2006,m,0-14,1
AT,2006,m,15-24,9
AT,2006,m,25-34,25
AT,2006,m,35-44,36
AT,2006,m,45-54,39
AT,2006,m,55-64,19
AT,2006,m,65+,19
AT,2006,m,unknown,0
AT,2006,f,0-4,1
AT,2006,f,5-14,1
AT,2006,f,0-14,2
AT,2006,f,15-24,12
AT,2006,f,25-34,12
AT,2006,f,35-44,16
AT,2006,f,45-54,5
AT,2006,f,55-64,3
AT,2006,f,65+,15
AT,2006,f,unknown,0
AT,2007,m,5-14,1
AT,2007,m,0-14,1
AT,2007,m,15-24,12
AT,2007,m,25-34,15
AT,2007,m,35-44,27
AT,2007,m,45-54,26
AT,2007,m,55-64,18
AT,2007,m,65+,25
AT,2007,f,0-4,1
AT,2007,f,5-14,1
AT,2007,f,0-14,2
AT,2007,f,15-24,10
AT,2007,f,25-34,14
AT,2007,f,35-44,7
AT,2007,f,45-54,11
AT,2007,f,55-64,2
AT,2007,f,65+,19
AU,1997,m,0-14,1
AU,1997,m,15-24,8
AU,1997,m,25-34,24
AU,1997,m,35-44,18
AU,1997,m,45-54,13
AU,1997,m,55-64,17
AU,1997,m,65+,28
AU,1997,f,0-14,0
AU,1997,f,15-24,10
AU,1997,f,25-34,15
AU,1997,f,35-44,9
AU,1997,f,45-54,5
AU,1997,f,55-64,10
AU,1997,f,65+,12
AU,1998,m,0-14,0
AU,1998,m,15-24,11
AU,1998,m,25-34,22
AU,1998,m,35-44,18
AU,1998,m,45-54,13
AU,1998,m,55-64,15
AU,1998,m,65+,31
AU,1998,f,0-14,2
AU,1998,f,15-24,19
AU,1998,f,25-34,24
AU,1998,f,35-44,15
AU,1998,f,45-54,8
AU,1998,f,55-64,2
AU,1998,f,65+,24
AU,1999,m,0-14,0
AU,1999,m,15-24,13
AU,1999,m,25-34,40
AU,1999,m,35-44,54
AU,1999,m,45-54,52
AU,1999,m,55-64,37
AU,1999,m,65+,49
AU,1999,f,0-14,0
AU,1999,f,15-24,10
AU,1999,f,25-34,16
AU,1999,f,35-44,18
AU,1999,f,45-54,6
AU,1999,f,55-64,2
AU,1999,f,65+,26
AU,2000,m,0-14,3
AU,2000,m,15-24,16
AU,2000,m,25-34,35
AU,2000,m,35-44,25
AU,2000,m,45-54,24
AU,2000,m,55-64,19
AU,2000,m,65+,49
AU,2000,f,0-14,0
AU,2000,f,15-24,15
AU,2000,f,25-34,19
AU,2000,f,35-44,12
AU,2000,f,45-54,15
AU,2000,f,55-64,5
AU,2000,f,65+,14
AU,2001,m,0-14,1
AU,2001,m,15-24,23
AU,2001,m,25-34,20
AU,2001,m,35-44,18
AU,2001,m,45-54,18
AU,2001,m,55-64,13
AU,2001,m,65+,35
AU,2001,f,0-14,1
AU,2001,f,15-24,21
AU,2001,f,25-34,27
AU,2001,f,35-44,16
AU,2001,f,45-54,7
AU,2001,f,55-64,8
AU,2001,f,65+,20
AU,2002,m,0-14,1
AU,2002,m,15-24,15
AU,2002,m,25-34,20
AU,2002,m,35-44,26
AU,2002,m,45-54,19
AU,2002,m,55-64,13
AU,2002,m,65+,34
AU,2002,f,0-14,0
AU,2002,f,15-24,15
AU,2002,f,25-34,21
AU,2002,f,35-44,15
AU,2002,f,45-54,6
AU,2002,f,55-64,4
AU,2002,f,65+,23
AU,2003,m,0-14,0
AU,2003,m,15-24,14
AU,2003,m,25-34,10
AU,2003,m,35-44,2
AU,2003,m,45-54,11
AU,2003,m,55-64,5
AU,2003,m,65+,30
AU,2003,f,0-14,0
AU,2003,f,15-24,9
AU,2003,f,25-34,13
AU,2003,f,35-44,3
AU,2003,f,45-54,5
AU,2003,f,55-64,4
AU,2003,f,65+,7
AU,2004,m,0-14,0
AU,2004,m,15-24,18
AU,2004,m,25-34,16
AU,2004,m,35-44,17
AU,2004,m,45-54,15
AU,2004,m,55-64,11
AU,2004,m,65+,32
AU,2004,f,0-14,0
AU,2004,f,15-24,6
AU,2004,f,25-34,17
AU,2004,f,35-44,5
AU,2004,f,45-54,7
AU,2004,f,55-64,3
AU,2004,f,65+,19
AU,2005,m,0-14,0
AU,2005,m,15-24,32
AU,2005,m,25-34,27
AU,2005,m,35-44,23
AU,2005,m,45-54,11
AU,2005,m,55-64,12
AU,2005,m,65+,30
AU,2005,f,0-14,2
AU,2005,f,15-24,18
AU,2005,f,25-34,26
AU,2005,f,35-44,11
AU,2005,f,45-54,10
AU,2005,f,55-64,6
AU,2005,f,65+,14
AU,2006,m,0-4,1
AU,2006,m,5-14,1
AU,2006,m,0-14,1
AU,2006,m,15-24,33
AU,2006,m,25-34,35
AU,2006,m,35-44,23
AU,2006,m,45-54,21
AU,2006,m,55-64,16
AU,2006,m,65+,43
AU,2006,f,0-4,1
AU,2006,f,5-14,1
AU,2006,f,0-14,2
AU,2006,f,15-24,18
AU,2006,f,25-34,27
AU,2006,f,35-44,14
AU,2006,f,45-54,7
AU,2006,f,55-64,9
AU,2006,f,65+,21
AU,2007,m,0-4,0
AU,2007,m,5-14,3
AU,2007,m,0-14,3
AU,2007,m,15-24,30
AU,2007,m,25-34,33
AU,2007,m,35-44,20
AU,2007,m,45-54,15
AU,2007,m,55-64,14
AU,2007,m,65+,37
AU,2007,f,0-4,0
AU,2007,f,5-14,4
AU,2007,f,0-14,4
AU,2007,f,15-24,26
AU,2007,f,25-34,37
AU,2007,f,35-44,20
AU,2007,f,45-54,12
AU,2007,f,55-64,7
AU,2007,f,65+,23
AU,2008,m,0-14,2
AU,2008,m,15-24,46
AU,2008,m,25-34,33
AU,2008,m,35-44,20
AU,2008,m,45-54,27
AU,2008,m,55-64,23
AU,2008,m,65+,42
AU,2008,f,0-14,3
AU,2008,f,15-24,27
AU,2008,f,25-34,32
AU,2008,f,35-44,14
AU,2008,f,45-54,6
AU,2008,f,55-64,11
AU,2008,f,65+,10
AZ,1995,m,0-14,0
AZ,1995,m,15-24,13
AZ,1995,m,25-34,29
AZ,1995,m,35-44,14
AZ,1995,m,45-54,6
AZ,1995,m,55-64,4
AZ,1995,m,65+,1
AZ,1995,f,0-14,0
AZ,1995,f,15-24,5
AZ,1995,f,25-34,18
AZ,1995,f,35-44,0
AZ,1995,f,45-54,0
AZ,1995,f,55-64,0
AZ,1995,f,65+,0
AZ,1996,m,0-14,0
AZ,1996,m,15-24,57
AZ,1996,m,25-34,302
AZ,1996,m,35-44,231
AZ,1996,m,45-54,47
AZ,1996,m,55-64,101
AZ,1996,m,65+,16
AZ,1996,f,0-14,5
AZ,1996,f,15-24,20
AZ,1996,f,25-34,154
AZ,1996,f,35-44,86
AZ,1996,f,45-54,16
AZ,1996,f,55-64,13
AZ,1996,f,65+,10
AZ,1997,m,0-14,0
AZ,1997,m,15-24,120
AZ,1997,m,25-34,244
AZ,1997,m,35-44,194
AZ,1997,m,45-54,89
AZ,1997,m,55-64,12
AZ,1997,m,65+,3
AZ,1997,f,0-14,0
AZ,1997,f,15-24,42
AZ,1997,f,25-34,70
AZ,1997,f,35-44,178
AZ,1997,f,45-54,23
AZ,1997,f,55-64,0
AZ,1997,f,65+,0
AZ,1998,m,0-14,0
AZ,1998,m,15-24,44
AZ,1998,m,25-34,47
AZ,1998,m,35-44,24
AZ,1998,m,45-54,9
AZ,1998,m,55-64,4
AZ,1998,m,65+,2
AZ,1998,f,0-14,0
AZ,1998,f,15-24,7
AZ,1998,f,25-34,10
AZ,1998,f,35-44,7
AZ,1998,f,45-54,6
AZ,1998,f,55-64,1
AZ,1998,f,65+,0
AZ,1999,m,0-14,0
AZ,1999,m,15-24,96
AZ,1999,m,25-34,46
AZ,1999,m,35-44,217
AZ,1999,m,45-54,184
AZ,1999,m,55-64,49
AZ,1999,m,65+,0
AZ,1999,f,0-14,0
AZ,1999,f,15-24,4
AZ,1999,f,25-34,17
AZ,1999,f,35-44,73
AZ,1999,f,45-54,58
AZ,1999,f,55-64,19
AZ,1999,f,65+,0
AZ,2000,m,0-14,0
AZ,2000,m,15-24,9
AZ,2000,m,25-34,24
AZ,2000,m,35-44,33
AZ,2000,m,45-54,42
AZ,2000,m,55-64,30
AZ,2000,m,65+,0
AZ,2000,f,0-14,0
AZ,2000,f,15-24,3
AZ,2000,f,25-34,3
AZ,2000,f,35-44,6
AZ,2000,f,45-54,3
AZ,2000,f,55-64,0
AZ,2000,f,65+,0
AZ,2001,m,0-14,3
AZ,2001,m,15-24,1
AZ,2001,m,25-34,3
AZ,2001,f,0-14,2
AZ,2001,f,25-34,1
AZ,2002,m,0-14,6
AZ,2002,m,15-24,290
AZ,2002,m,25-34,433
AZ,2002,m,35-44,359
AZ,2002,m,45-54,190
AZ,2002,m,55-64,72
AZ,2002,m,65+,16
AZ,2002,f,0-14,5
AZ,2002,f,15-24,48
AZ,2002,f,25-34,88
AZ,2002,f,35-44,80
AZ,2002,f,45-54,34
AZ,2002,f,55-64,19
AZ,2002,f,65+,21
AZ,2003,m,0-14,3
AZ,2003,m,15-24,212
AZ,2003,m,25-34,258
AZ,2003,m,35-44,215
AZ,2003,m,45-54,113
AZ,2003,m,55-64,66
